YEAR,CATEGORY,NAME,WINORLOSE
1953,SPECIAL EFFECTS,The War of the Worlds,TRUE
1953,HONORARY AWARD,"To Pete Smith for his witty and pungent observations on the American scene in his series of ""Pete Smith Specialties.""",TRUE
1953,HONORARY AWARD,"To 20th Century-Fox Film Corporation in recognition of their imagination, showmanship and foresight in introducing the revolutionary process known as CinemaScope.",TRUE
1953,HONORARY AWARD,"To Joseph I. Breen for his conscientious, open-minded and dignified management of the Motion Picture Production Code.",TRUE
1953,HONORARY AWARD,To Bell and Howell Company for their pioneering and basic achievements in the advancement of the motion picture industry.,TRUE
1954,ACTOR IN A LEADING ROLE,Humphrey Bogart,FALSE
1954,ACTOR IN A LEADING ROLE,Marlon Brando,TRUE
1954,ACTOR IN A LEADING ROLE,Bing Crosby,FALSE
1954,ACTOR IN A LEADING ROLE,James Mason,FALSE
1954,ACTOR IN A LEADING ROLE,Dan O'Herlihy,FALSE
1954,ACTRESS IN A LEADING ROLE,Dorothy Dandridge,FALSE
1954,ACTRESS IN A LEADING ROLE,Judy Garland,FALSE
1954,ACTRESS IN A LEADING ROLE,Audrey Hepburn,FALSE
1954,ACTRESS IN A LEADING ROLE,Grace Kelly,TRUE
1954,ACTRESS IN A LEADING ROLE,Jane Wyman,FALSE
1954,DIRECTING,The Country Girl,FALSE
1954,DIRECTING,The High and the Mighty,FALSE
1954,DIRECTING,On the Waterfront,TRUE
1954,DIRECTING,Rear Window,FALSE
1954,DIRECTING,Sabrina,FALSE
1954,MUSIC (Original Song),White Christmas,FALSE
1954,MUSIC (Original Song),The High and the Mighty,FALSE
1954,MUSIC (Original Song),Susan Slept Here,FALSE
1954,MUSIC (Original Song),A Star Is Born,FALSE
1954,MUSIC (Original Song),Three Coins in the Fountain,TRUE
1954,SOUND,Brigadoon,FALSE
1954,SOUND,The Caine Mutiny,FALSE
1954,SOUND,The Glenn Miller Story,TRUE
1954,SOUND,Rear Window,FALSE
1954,SOUND,Susan Slept Here,FALSE
1954,SPECIAL EFFECTS,Hell and High Water,FALSE
1954,SPECIAL EFFECTS,Them!,FALSE
1954,SPECIAL EFFECTS,"20,000 Leagues under the Sea",TRUE
1954,HONORARY AWARD,To Bausch & Lomb Optical Company for their contributions to the advancement of the motion picture industry.,TRUE
1954,HONORARY AWARD,To Kemp R. Niver for the development of the Renovare Process which has made possible the restoration of the Library of Congress Paper Film Collection.,TRUE
1954,HONORARY AWARD,To Greta Garbo for her unforgettable screen performances.,TRUE
1954,HONORARY AWARD,"To Danny Kaye for his unique talents, his service to the Academy, the motion picture industry, and the American people.",TRUE
1954,HONORARY AWARD,To Jon Whiteley for his outstanding juvenile performance in The Little Kidnappers .,TRUE
1954,HONORARY AWARD,To Vincent Winter for his outstanding juvenile performance in The Little Kidnappers .,TRUE
1955,ACTOR IN A LEADING ROLE,Ernest Borgnine,TRUE
1955,ACTOR IN A LEADING ROLE,James Cagney,FALSE
1955,ACTOR IN A LEADING ROLE,James Dean,FALSE
1955,ACTOR IN A LEADING ROLE,Frank Sinatra,FALSE
1955,ACTOR IN A LEADING ROLE,Spencer Tracy,FALSE
1955,ACTRESS IN A LEADING ROLE,Susan Hayward,FALSE
1955,ACTRESS IN A LEADING ROLE,Katharine Hepburn,FALSE
1955,ACTRESS IN A LEADING ROLE,Jennifer Jones,FALSE
1955,ACTRESS IN A LEADING ROLE,Anna Magnani,TRUE
1955,ACTRESS IN A LEADING ROLE,Eleanor Parker,FALSE
1955,DIRECTING,Bad Day at Black Rock,FALSE
1955,DIRECTING,East of Eden,FALSE
1955,DIRECTING,Marty,TRUE
1955,DIRECTING,Picnic,FALSE
1955,DIRECTING,Summertime,FALSE
1955,MUSIC (Original Song),Love Me or Leave Me,FALSE
1955,MUSIC (Original Song),Love Is a Many-Splendored Thing,TRUE
1955,MUSIC (Original Song),Daddy Long Legs,FALSE
1955,MUSIC (Original Song),The Tender Trap,FALSE
1955,MUSIC (Original Song),Unchained,FALSE
1955,SOUND,Love Is a Many-Splendored Thing,FALSE
1955,SOUND,Love Me or Leave Me,FALSE
1955,SOUND,Mister Roberts,FALSE
1955,SOUND,Not as a Stranger,FALSE
1955,SOUND,Oklahoma!,TRUE
1955,SPECIAL EFFECTS,The Bridges at Toko-Ri,TRUE
1955,SPECIAL EFFECTS,The Dam Busters,FALSE
1955,SPECIAL EFFECTS,The Rains of Ranchipur,FALSE
1956,ACTOR IN A LEADING ROLE,Yul Brynner,TRUE
1956,ACTOR IN A LEADING ROLE,James Dean,FALSE
1956,ACTOR IN A LEADING ROLE,Kirk Douglas,FALSE
1956,ACTOR IN A LEADING ROLE,Rock Hudson,FALSE
1956,ACTOR IN A LEADING ROLE,Sir Laurence Olivier,FALSE
1956,ACTRESS IN A LEADING ROLE,Carroll Baker,FALSE
1956,ACTRESS IN A LEADING ROLE,Ingrid Bergman,TRUE
1956,ACTRESS IN A LEADING ROLE,Katharine Hepburn,FALSE
1956,ACTRESS IN A LEADING ROLE,Nancy Kelly,FALSE
1956,ACTRESS IN A LEADING ROLE,Deborah Kerr,FALSE
1956,DIRECTING,Around the World in 80 Days,FALSE
1956,DIRECTING,Friendly Persuasion,FALSE
1956,DIRECTING,Giant,TRUE
1956,DIRECTING,The King and I,FALSE
1956,DIRECTING,War and Peace,FALSE
1956,MUSIC (Original Song),Friendly Persuasion,FALSE
1956,MUSIC (Original Song),Julie,FALSE
1956,MUSIC (Original Song),High Society,FALSE
1956,MUSIC (Original Song),The Man Who Knew Too Much,TRUE
1956,MUSIC (Original Song),Written on the Wind,FALSE
1956,SOUND,The Brave One,FALSE
1956,SOUND,The Eddy Duchin Story,FALSE
1956,SOUND,Friendly Persuasion,FALSE
1956,SOUND,The King and I,TRUE
1956,SOUND,The Ten Commandments,FALSE
1956,SPECIAL EFFECTS,Forbidden Planet,FALSE
1956,SPECIAL EFFECTS,The Ten Commandments,TRUE
1956,HONORARY AWARD,To Eddie Cantor for distinguished service to the film industry.,TRUE
1957,ACTOR IN A LEADING ROLE,Marlon Brando,FALSE
1957,ACTOR IN A LEADING ROLE,Anthony Franciosa,FALSE
1957,ACTOR IN A LEADING ROLE,Alec Guinness,TRUE
1957,ACTOR IN A LEADING ROLE,Charles Laughton,FALSE
1957,ACTOR IN A LEADING ROLE,Anthony Quinn,FALSE
1957,ACTRESS IN A LEADING ROLE,Deborah Kerr,FALSE
1957,ACTRESS IN A LEADING ROLE,Anna Magnani,FALSE
1957,ACTRESS IN A LEADING ROLE,Elizabeth Taylor,FALSE
1957,ACTRESS IN A LEADING ROLE,Lana Turner,FALSE
1957,ACTRESS IN A LEADING ROLE,Joanne Woodward,TRUE
1957,Art Direction / Production Design,Funny Face,FALSE
1957,Art Direction / Production Design,Les Girls,FALSE
1957,Art Direction / Production Design,Pal Joey,FALSE
1957,Art Direction / Production Design,Raintree County,FALSE
1957,Art Direction / Production Design,Sayonara,TRUE
1957,CINEMATOGRAPHY,An Affair to Remember,FALSE
1957,CINEMATOGRAPHY,The Bridge on the River Kwai,TRUE
1957,CINEMATOGRAPHY,Funny Face,FALSE
1957,CINEMATOGRAPHY,Peyton Place,FALSE
1957,CINEMATOGRAPHY,Sayonara,FALSE
1957,COSTUME DESIGN,An Affair to Remember,FALSE
1957,COSTUME DESIGN,Funny Face,FALSE
1957,COSTUME DESIGN,Les Girls,TRUE
1957,COSTUME DESIGN,Pal Joey,FALSE
1957,COSTUME DESIGN,Raintree County,FALSE
1957,DIRECTING,The Bridge on the River Kwai,TRUE
1957,DIRECTING,Peyton Place,FALSE
1957,DIRECTING,Sayonara,FALSE
1957,DIRECTING,12 Angry Men,FALSE
1957,DIRECTING,Witness for the Prosecution,FALSE
1957,MUSIC (Original Song),An Affair to Remember,FALSE
1957,MUSIC (Original Song),The Joker Is Wild,TRUE
1957,MUSIC (Original Song),April Love,FALSE
1957,MUSIC (Original Song),Tammy and the Bachelor,FALSE
1957,MUSIC (Original Song),Wild Is the Wind,FALSE
1957,SOUND,Gunfight at the O.K. Corral,FALSE
1957,SOUND,Les Girls,FALSE
1957,SOUND,Pal Joey,FALSE
1957,SOUND,Sayonara,TRUE
1957,SOUND,Witness for the Prosecution,FALSE
1957,SPECIAL EFFECTS,The Enemy Below,TRUE
1957,SPECIAL EFFECTS,The Spirit of St. Louis,FALSE
1957,HONORARY AWARD,To Charles Brackett for outstanding service to the Academy.,TRUE
1957,HONORARY AWARD,To B.B. Kahane for distinguished service to the motion picture industry.,TRUE
1957,HONORARY AWARD,"To Gilbert M. (""Broncho Billy"") Anderson, motion picture pioneer, for his contributions to the development of motion pictures as entertainment.",TRUE
1957,HONORARY AWARD,To The Society of Motion Picture and Television Engineers for their contributions to the advancement of the motion picture industry.,TRUE
1958,ACTOR IN A LEADING ROLE,Tony Curtis,FALSE
1958,ACTOR IN A LEADING ROLE,Paul Newman,FALSE
1958,ACTOR IN A LEADING ROLE,David Niven,TRUE
1958,ACTOR IN A LEADING ROLE,Sidney Poitier,FALSE
1958,ACTOR IN A LEADING ROLE,Spencer Tracy,FALSE
1958,ACTRESS IN A LEADING ROLE,Susan Hayward,TRUE
1958,ACTRESS IN A LEADING ROLE,Deborah Kerr,FALSE
1958,ACTRESS IN A LEADING ROLE,Shirley MacLaine,FALSE
1958,ACTRESS IN A LEADING ROLE,Rosalind Russell,FALSE
1958,ACTRESS IN A LEADING ROLE,Elizabeth Taylor,FALSE
1958,Art Direction / Production Design,Auntie Mame,FALSE
1958,Art Direction / Production Design,"Bell, Book and Candle",FALSE
1958,Art Direction / Production Design,A Certain Smile,FALSE
1958,Art Direction / Production Design,Gigi,TRUE
1958,Art Direction / Production Design,Vertigo,FALSE
1958,COSTUME DESIGN,"Bell, Book and Candle",FALSE
1958,COSTUME DESIGN,The Buccaneer,FALSE
1958,COSTUME DESIGN,A Certain Smile,FALSE
1958,COSTUME DESIGN,Gigi,TRUE
1958,COSTUME DESIGN,Some Came Running,FALSE
1958,DIRECTING,Cat on a Hot Tin Roof,FALSE
1958,DIRECTING,The Defiant Ones,FALSE
1958,DIRECTING,Gigi,TRUE
1958,DIRECTING,I Want to Live!,FALSE
1958,DIRECTING,The Inn of the Sixth Happiness,FALSE
1958,MUSIC (Original Song),Houseboat,FALSE
1958,MUSIC (Original Song),A Certain Smile,FALSE
1958,MUSIC (Original Song),Gigi,TRUE
1958,MUSIC (Original Song),Some Came Running,FALSE
1958,MUSIC (Original Song),Marjorie Morningstar,FALSE
1958,SOUND,I Want to Live!,FALSE
1958,SOUND,South Pacific,TRUE
1958,SOUND,A Time to Love and a Time to Die,FALSE
1958,SOUND,Vertigo,FALSE
1958,SOUND,The Young Lions,FALSE
1958,SPECIAL EFFECTS,tom thumb,TRUE
1958,SPECIAL EFFECTS,Torpedo Run,FALSE
1958,HONORARY AWARD,To Maurice Chevalier for his contributions to the world of entertainment for more than half a century.,TRUE
1959,ACTOR IN A LEADING ROLE,Laurence Harvey,FALSE
1959,ACTOR IN A LEADING ROLE,Charlton Heston,TRUE
1959,ACTOR IN A LEADING ROLE,Jack Lemmon,FALSE
1959,ACTOR IN A LEADING ROLE,Paul Muni,FALSE
1959,ACTOR IN A LEADING ROLE,James Stewart,FALSE
1959,ACTRESS IN A LEADING ROLE,Doris Day,FALSE
1959,ACTRESS IN A LEADING ROLE,Audrey Hepburn,FALSE
1959,ACTRESS IN A LEADING ROLE,Katharine Hepburn,FALSE
1959,ACTRESS IN A LEADING ROLE,Simone Signoret,TRUE
1959,ACTRESS IN A LEADING ROLE,Elizabeth Taylor,FALSE
1959,DIRECTING,Ben-Hur,TRUE
1959,DIRECTING,The Diary of Anne Frank,FALSE
1959,DIRECTING,The Nun's Story,FALSE
1959,DIRECTING,Room at the Top,FALSE
1959,DIRECTING,Some Like It Hot,FALSE
1959,MUSIC (Original Song),The Best of Everything,FALSE
1959,MUSIC (Original Song),The Five Pennies,FALSE
1959,MUSIC (Original Song),The Hanging Tree,FALSE
1959,MUSIC (Original Song),A Hole in the Head,TRUE
1959,MUSIC (Original Song),The Young Land,FALSE
1959,SOUND,Ben-Hur,TRUE
1959,SOUND,Journey to the Center of the Earth,FALSE
1959,SOUND,Libel!,FALSE
1959,SOUND,The Nun's Story,FALSE
1959,SOUND,Porgy and Bess,FALSE
1959,SPECIAL EFFECTS,Ben-Hur,TRUE
1959,SPECIAL EFFECTS,Journey to the Center of the Earth,FALSE
1959,HONORARY AWARD,To Lee De Forest for his pioneering inventions which brought sound to the motion picture.,TRUE
1959,HONORARY AWARD,To Buster Keaton for his unique talents which brought immortal comedies to the screen.,TRUE
1960,ACTOR IN A LEADING ROLE,Trevor Howard,FALSE
1960,ACTOR IN A LEADING ROLE,Burt Lancaster,TRUE
1960,ACTOR IN A LEADING ROLE,Jack Lemmon,FALSE
1960,ACTOR IN A LEADING ROLE,Laurence Olivier,FALSE
1960,ACTOR IN A LEADING ROLE,Spencer Tracy,FALSE
1960,ACTRESS IN A LEADING ROLE,Greer Garson,FALSE
1960,ACTRESS IN A LEADING ROLE,Deborah Kerr,FALSE
1960,ACTRESS IN A LEADING ROLE,Shirley MacLaine,FALSE
1960,ACTRESS IN A LEADING ROLE,Melina Mercouri,FALSE
1960,ACTRESS IN A LEADING ROLE,Elizabeth Taylor,TRUE
1960,DIRECTING,The Apartment,TRUE
1960,DIRECTING,Never on Sunday,FALSE
1960,DIRECTING,Psycho,FALSE
1960,DIRECTING,Sons and Lovers,FALSE
1960,DIRECTING,The Sundowners,FALSE
1960,MUSIC (Original Song),The Facts of Life,FALSE
1960,MUSIC (Original Song),Pepe,FALSE
1960,MUSIC (Original Song),The Alamo,FALSE
1960,MUSIC (Original Song),Never on Sunday,TRUE
1960,MUSIC (Original Song),High Time,FALSE
1960,SOUND,The Alamo,TRUE
1960,SOUND,The Apartment,FALSE
1960,SOUND,Cimarron,FALSE
1960,SOUND,Pepe,FALSE
1960,SOUND,Sunrise at Campobello,FALSE
1960,SPECIAL EFFECTS,The Last Voyage,FALSE
1960,SPECIAL EFFECTS,The Time Machine,TRUE
1960,HONORARY AWARD,"To Gary Cooper for his many memorable screen performances and the international recognition he, as an individual, has gained for the motion picture industry.",TRUE
1960,HONORARY AWARD,To Stan Laurel for his creative pioneering in the field of cinema comedy.,TRUE
1960,HONORARY AWARD,"To Hayley Mills for Pollyanna , the most outstanding juvenile performance during 1960.",TRUE
1961,ACTOR IN A LEADING ROLE,Charles Boyer,FALSE
1961,ACTOR IN A LEADING ROLE,Paul Newman,FALSE
1961,ACTOR IN A LEADING ROLE,Maximilian Schell,TRUE
1961,ACTOR IN A LEADING ROLE,Spencer Tracy,FALSE
1961,ACTOR IN A LEADING ROLE,Stuart Whitman,FALSE
1961,ACTRESS IN A LEADING ROLE,Audrey Hepburn,FALSE
1961,ACTRESS IN A LEADING ROLE,Piper Laurie,FALSE
1961,ACTRESS IN A LEADING ROLE,Sophia Loren,TRUE
1961,ACTRESS IN A LEADING ROLE,Geraldine Page,FALSE
1961,ACTRESS IN A LEADING ROLE,Natalie Wood,FALSE
1961,DIRECTING,The Guns of Navarone,FALSE
1961,DIRECTING,The Hustler,FALSE
1961,DIRECTING,Judgment at Nuremberg,FALSE
1961,DIRECTING,La Dolce Vita,FALSE
1961,DIRECTING,West Side Story,TRUE
1961,MUSIC (Original Song),Bachelor in Paradise,FALSE
1961,MUSIC (Original Song),El Cid,FALSE
1961,MUSIC (Original Song),Breakfast at Tiffany's,TRUE
1961,MUSIC (Original Song),Pocketful of Miracles,FALSE
1961,MUSIC (Original Song),Town without Pity,FALSE
1961,SOUND,The Children's Hour,FALSE
1961,SOUND,Flower Drum Song,FALSE
1961,SOUND,The Guns of Navarone,FALSE
1961,SOUND,The Parent Trap,FALSE
1961,SOUND,West Side Story,TRUE
1961,SPECIAL EFFECTS,The Absent Minded Professor,FALSE
1961,SPECIAL EFFECTS,The Guns of Navarone,TRUE
1961,HONORARY AWARD,"To William L. Hendricks for his outstanding patriotic service in the conception, writing and production of the Marine Corps film, A Force in Readiness , which has brought honor to the Academy and the motion picture industry.",TRUE
1961,HONORARY AWARD,To Fred L. Metzler for his dedication and outstanding service to the Academy of Motion Picture Arts and Sciences.,TRUE
1961,HONORARY AWARD,To Jerome Robbins for his brilliant achievements in the art of choreography on film.,TRUE
1962,ACTOR IN A LEADING ROLE,Burt Lancaster,FALSE
1962,ACTOR IN A LEADING ROLE,Jack Lemmon,FALSE
1962,ACTOR IN A LEADING ROLE,Marcello Mastroianni,FALSE
1962,ACTOR IN A LEADING ROLE,Peter O'Toole,FALSE
1962,ACTOR IN A LEADING ROLE,Gregory Peck,TRUE
1962,ACTRESS IN A LEADING ROLE,Anne Bancroft,TRUE
1962,ACTRESS IN A LEADING ROLE,Bette Davis,FALSE
1962,ACTRESS IN A LEADING ROLE,Katharine Hepburn,FALSE
1962,ACTRESS IN A LEADING ROLE,Geraldine Page,FALSE
1962,ACTRESS IN A LEADING ROLE,Lee Remick,FALSE
1962,DIRECTING,David and Lisa,FALSE
1962,DIRECTING,Divorce--Italian Style,FALSE
1962,DIRECTING,Lawrence of Arabia,TRUE
1962,DIRECTING,The Miracle Worker,FALSE
1962,DIRECTING,To Kill a Mockingbird,FALSE
1962,MUSIC (Original Song),Days of Wine and Roses,TRUE
1962,MUSIC (Original Song),Mutiny on the Bounty,FALSE
1962,MUSIC (Original Song),Two for the Seesaw,FALSE
1962,MUSIC (Original Song),Tender Is the Night,FALSE
1962,MUSIC (Original Song),Walk on the Wild Side,FALSE
1962,BEST PICTURE,Lawrence of Arabia,TRUE
1962,BEST PICTURE,The Longest Day,FALSE
1962,BEST PICTURE,Meredith Willson's The Music Man,FALSE
1962,BEST PICTURE,Mutiny on the Bounty,FALSE
1962,BEST PICTURE,To Kill a Mockingbird,FALSE
1962,SOUND,Bon Voyage!,FALSE
1962,SOUND,Lawrence of Arabia,TRUE
1962,SOUND,Meredith Willson's The Music Man,FALSE
1962,SOUND,That Touch of Mink,FALSE
1962,SOUND,What Ever Happened to Baby Jane?,FALSE
1962,SPECIAL EFFECTS,The Longest Day,TRUE
1962,SPECIAL EFFECTS,Mutiny on the Bounty,FALSE
1963,ACTOR IN A LEADING ROLE,Albert Finney,FALSE
1963,ACTOR IN A LEADING ROLE,Richard Harris,FALSE
1963,ACTOR IN A LEADING ROLE,Rex Harrison,FALSE
1963,ACTOR IN A LEADING ROLE,Paul Newman,FALSE
1963,ACTOR IN A LEADING ROLE,Sidney Poitier,TRUE
1963,ACTRESS IN A LEADING ROLE,Leslie Caron,FALSE
1963,ACTRESS IN A LEADING ROLE,Shirley MacLaine,FALSE
1963,ACTRESS IN A LEADING ROLE,Patricia Neal,TRUE
1963,ACTRESS IN A LEADING ROLE,Rachel Roberts,FALSE
1963,ACTRESS IN A LEADING ROLE,Natalie Wood,FALSE
1963,DIRECTING,America America,FALSE
1963,DIRECTING,The Cardinal,FALSE
1963,DIRECTING,Federico Fellini's 8-1/2,FALSE
1963,DIRECTING,Hud,FALSE
1963,DIRECTING,Tom Jones,TRUE
1963,MUSIC (Original Song),Papa's Delicate Condition,TRUE
1963,MUSIC (Original Song),Charade,FALSE
1963,MUSIC (Original Song),"It's a Mad, Mad, Mad, Mad World",FALSE
1963,MUSIC (Original Song),Mondo Cane,FALSE
1963,MUSIC (Original Song),55 Days at Peking,FALSE
1963,BEST PICTURE,America America,FALSE
1963,BEST PICTURE,Cleopatra,FALSE
1963,BEST PICTURE,How the West Was Won,FALSE
1963,BEST PICTURE,Lilies of the Field,FALSE
1963,BEST PICTURE,Tom Jones,TRUE
1963,SOUND,Bye Bye Birdie,FALSE
1963,SOUND,"Captain Newman, M.D.",FALSE
1963,SOUND,Cleopatra,FALSE
1963,SOUND,How the West Was Won,TRUE
1963,SOUND,"It's a Mad, Mad, Mad, Mad World",FALSE
1963,SPECIAL EFFECTS,The Birds,FALSE
1963,SPECIAL EFFECTS,Cleopatra,TRUE
1964,ACTOR IN A LEADING ROLE,Richard Burton,FALSE
1964,ACTOR IN A LEADING ROLE,Rex Harrison,TRUE
1964,ACTOR IN A LEADING ROLE,Peter O'Toole,FALSE
1964,ACTOR IN A LEADING ROLE,Anthony Quinn,FALSE
1964,ACTOR IN A LEADING ROLE,Peter Sellers,FALSE
1964,ACTRESS IN A LEADING ROLE,Julie Andrews,TRUE
1964,ACTRESS IN A LEADING ROLE,Anne Bancroft,FALSE
1964,ACTRESS IN A LEADING ROLE,Sophia Loren,FALSE
1964,ACTRESS IN A LEADING ROLE,Debbie Reynolds,FALSE
1964,ACTRESS IN A LEADING ROLE,Kim Stanley,FALSE
1964,DIRECTING,Becket,FALSE
1964,DIRECTING,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,FALSE
1964,DIRECTING,Mary Poppins,FALSE
1964,DIRECTING,My Fair Lady,TRUE
1964,DIRECTING,Zorba the Greek,FALSE
1964,MUSIC (Original Song),Mary Poppins,TRUE
1964,MUSIC (Original Song),Dear Heart,FALSE
1964,MUSIC (Original Song),"Hush...Hush, Sweet Charlotte",FALSE
1964,MUSIC (Original Song),Robin and the 7 Hoods,FALSE
1964,MUSIC (Original Song),Where Love Has Gone,FALSE
1964,BEST PICTURE,Becket,FALSE
1964,BEST PICTURE,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,FALSE
1964,BEST PICTURE,Mary Poppins,FALSE
1964,BEST PICTURE,My Fair Lady,TRUE
1964,BEST PICTURE,Zorba the Greek,FALSE
1964,SOUND,Becket,FALSE
1964,SOUND,Father Goose,FALSE
1964,SOUND,Mary Poppins,FALSE
1964,SOUND,My Fair Lady,TRUE
1964,SOUND,The Unsinkable Molly Brown,FALSE
1964,HONORARY AWARD,To William Tuttle for his outstanding make-up achievement for 7 Faces of Dr. Lao .,TRUE
1965,ACTOR IN A LEADING ROLE,Richard Burton,FALSE
1965,ACTOR IN A LEADING ROLE,Lee Marvin,TRUE
1965,ACTOR IN A LEADING ROLE,Laurence Olivier,FALSE
1965,ACTOR IN A LEADING ROLE,Rod Steiger,FALSE
1965,ACTOR IN A LEADING ROLE,Oskar Werner,FALSE
1965,ACTRESS IN A LEADING ROLE,Julie Andrews,FALSE
1965,ACTRESS IN A LEADING ROLE,Julie Christie,TRUE
1965,ACTRESS IN A LEADING ROLE,Samantha Eggar,FALSE
1965,ACTRESS IN A LEADING ROLE,Elizabeth Hartman,FALSE
1965,ACTRESS IN A LEADING ROLE,Simone Signoret,FALSE
1965,DIRECTING,The Collector,FALSE
1965,DIRECTING,Darling,FALSE
1965,DIRECTING,Doctor Zhivago,FALSE
1965,DIRECTING,The Sound of Music,TRUE
1965,DIRECTING,Woman in the Dunes,FALSE
1965,MUSIC (Original Song),Cat Ballou,FALSE
1965,MUSIC (Original Song),The Umbrellas of Cherbourg,FALSE
1965,MUSIC (Original Song),The Sandpiper,TRUE
1965,MUSIC (Original Song),The Great Race,FALSE
1965,MUSIC (Original Song),What's New Pussycat?,FALSE
1965,BEST PICTURE,Darling,FALSE
1965,BEST PICTURE,Doctor Zhivago,FALSE
1965,BEST PICTURE,Ship of Fools,FALSE
1965,BEST PICTURE,The Sound of Music,TRUE
1965,BEST PICTURE,A Thousand Clowns,FALSE
1965,SOUND,The Agony and the Ecstasy,FALSE
1965,SOUND,Doctor Zhivago,FALSE
1965,SOUND,The Great Race,FALSE
1965,SOUND,Shenandoah,FALSE
1965,SOUND,The Sound of Music,TRUE
1965,HONORARY AWARD,To Bob Hope for unique and distinguished service to our industry and the Academy.,TRUE
1966,ACTOR IN A LEADING ROLE,Alan Arkin,FALSE
1966,ACTOR IN A LEADING ROLE,Richard Burton,FALSE
1966,ACTOR IN A LEADING ROLE,Michael Caine,FALSE
1966,ACTOR IN A LEADING ROLE,Steve McQueen,FALSE
1966,ACTOR IN A LEADING ROLE,Paul Scofield,TRUE
1966,ACTRESS IN A LEADING ROLE,Anouk Aimee,FALSE
1966,ACTRESS IN A LEADING ROLE,Ida Kaminska,FALSE
1966,ACTRESS IN A LEADING ROLE,Lynn Redgrave,FALSE
1966,ACTRESS IN A LEADING ROLE,Vanessa Redgrave,FALSE
1966,ACTRESS IN A LEADING ROLE,Elizabeth Taylor,TRUE
1966,DIRECTING,Blow-Up,FALSE
1966,DIRECTING,A Man and a Woman,FALSE
1966,DIRECTING,A Man for All Seasons,TRUE
1966,DIRECTING,The Professionals,FALSE
1966,DIRECTING,Who's Afraid of Virginia Woolf?,FALSE
1966,MUSIC (Original Song),Alfie,FALSE
1966,MUSIC (Original Song),Born Free,TRUE
1966,MUSIC (Original Song),Georgy Girl,FALSE
1966,MUSIC (Original Song),Hawaii,FALSE
1966,MUSIC (Original Song),An American Dream,FALSE
1966,BEST PICTURE,Alfie,FALSE
1966,BEST PICTURE,A Man for All Seasons,TRUE
1966,BEST PICTURE,The Russians Are Coming The Russians Are Coming,FALSE
1966,BEST PICTURE,The Sand Pebbles,FALSE
1966,BEST PICTURE,Who's Afraid of Virginia Woolf?,FALSE
1966,SOUND,Gambit,FALSE
1966,SOUND,Grand Prix,TRUE
1966,SOUND,Hawaii,FALSE
1966,SOUND,The Sand Pebbles,FALSE
1966,SOUND,Who's Afraid of Virginia Woolf?,FALSE
1966,HONORARY AWARD,To Y. Frank Freeman for unusual and outstanding service to the Academy during his thirty years in Hollywood.,TRUE
1966,HONORARY AWARD,To Yakima Canutt for achievements as a stunt man and for developing safety devices to protect stunt men everywhere.,TRUE
1967,ACTOR IN A LEADING ROLE,Warren Beatty,FALSE
1967,ACTOR IN A LEADING ROLE,Dustin Hoffman,FALSE
1967,ACTOR IN A LEADING ROLE,Paul Newman,FALSE
1967,ACTOR IN A LEADING ROLE,Rod Steiger,TRUE
1967,ACTOR IN A LEADING ROLE,Spencer Tracy,FALSE
1967,ACTRESS IN A LEADING ROLE,Anne Bancroft,FALSE
1967,ACTRESS IN A LEADING ROLE,Faye Dunaway,FALSE
1967,ACTRESS IN A LEADING ROLE,Dame Edith Evans,FALSE
1967,ACTRESS IN A LEADING ROLE,Audrey Hepburn,FALSE
1967,ACTRESS IN A LEADING ROLE,Katharine Hepburn,TRUE
1967,Art Direction / Production Design,Camelot,TRUE
1967,Art Direction / Production Design,Doctor Dolittle,FALSE
1967,Art Direction / Production Design,Guess Who's Coming to Dinner,FALSE
1967,Art Direction / Production Design,The Taming of the Shrew,FALSE
1967,Art Direction / Production Design,Thoroughly Modern Millie,FALSE
1967,CINEMATOGRAPHY,Bonnie and Clyde,TRUE
1967,CINEMATOGRAPHY,Camelot,FALSE
1967,CINEMATOGRAPHY,Doctor Dolittle,FALSE
1967,CINEMATOGRAPHY,The Graduate,FALSE
1967,CINEMATOGRAPHY,In Cold Blood,FALSE
1967,COSTUME DESIGN,Bonnie and Clyde,FALSE
1967,COSTUME DESIGN,Camelot,TRUE
1967,COSTUME DESIGN,The Happiest Millionaire,FALSE
1967,COSTUME DESIGN,The Taming of the Shrew,FALSE
1967,COSTUME DESIGN,Thoroughly Modern Millie,FALSE
1967,DIRECTING,Bonnie and Clyde,FALSE
1967,DIRECTING,The Graduate,TRUE
1967,DIRECTING,Guess Who's Coming to Dinner,FALSE
1967,DIRECTING,In Cold Blood,FALSE
1967,DIRECTING,In the Heat of the Night,FALSE
1967,MUSIC (Original Song),The Jungle Book,FALSE
1967,MUSIC (Original Song),Banning,FALSE
1967,MUSIC (Original Song),Casino Royale,FALSE
1967,MUSIC (Original Song),Doctor Dolittle,TRUE
1967,MUSIC (Original Song),Thoroughly Modern Millie,FALSE
1967,BEST PICTURE,Bonnie and Clyde,FALSE
1967,BEST PICTURE,Doctor Dolittle,FALSE
1967,BEST PICTURE,The Graduate,FALSE
1967,BEST PICTURE,Guess Who's Coming to Dinner,FALSE
1967,BEST PICTURE,In the Heat of the Night,TRUE
